date,time,datetime,temperature_c,temperature_f,humidity,weather_condition,weather_code,wind_speed_kmh,wind_direction,pressure,precipitation_mm,cloud_cover,feels_like_c,heat_index_c,dew_point_c,uv_index,visibility_km,is_sunny,is_cloudy,is_rainy
2023-07-20,06:00,2023-07-20 06:00:00,22.0,71.0,92.0,Moderate or heavy rain shower,356,26.0,WSW,1003.0,2.2,100.0,22.0,24.0,20.0,5.0,9.0,False,False,True
2023-07-20,07:00,2023-07-20 07:00:00,22.0,71.0,91.0,Moderate or heavy rain shower,356,26.0,WSW,1004.0,2.1,100.0,22.0,24.0,20.0,5.0,9.0,False,False,True
2023-07-20,08:00,2023-07-20 08:00:00,22.0,71.0,92.0,Moderate or heavy rain shower,356,30.0,WSW,1004.0,4.3,100.0,22.0,24.0,20.0,5.0,7.0,False,False,True
2023-07-20,09:00,2023-07-20 09:00:00,22.0,71.0,93.0,Moderate or heavy rain shower,356,29.0,W,1005.0,2.9,100.0,22.0,24.0,20.0,5.0,9.0,False,False,True
2023-07-20,10:00,2023-07-20 10:00:00,22.0,72.0,92.0,Moderate or heavy rain shower,356,28.0,W,1005.0,2.3,100.0,25.0,25.0,20.0,5.0,9.0,False,False,True
2023-07-20,11:00,2023-07-20 11:00:00,22.0,72.0,90.0,Moderate or heavy rain shower,356,31.0,W,1005.0,2.1,100.0,25.0,25.0,21.0,5.0,5.0,False,False,True
2023-07-20,12:00,2023-07-20 12:00:00,22.0,72.0,92.0,Heavy rain at times,305,30.0,W,1004.0,1.4,100.0,25.0,25.0,21.0,5.0,9.0,False,False,True
2023-07-20,13:00,2023-07-20 13:00:00,22.0,72.0,92.0,Heavy rain at times,305,28.0,W,1004.0,1.1,100.0,25.0,25.0,21.0,5.0,9.0,False,False,True
2023-07-20,14:00,2023-07-20 14:00:00,22.0,72.0,91.0,Moderate rain at times,299,26.0,W,1002.0,0.7,100.0,25.0,25.0,21.0,5.0,7.0,False,False,True
2023-07-20,15:00,2023-07-20 15:00:00,23.0,73.0,89.0,Moderate rain at times,299,25.0,W,1002.0,0.6,92.0,25.0,25.0,21.0,5.0,2.0,False,False,True
2023-07-20,16:00,2023-07-20 16:00:00,23.0,73.0,87.0,Patchy rain possible,176,25.0,W,1002.0,0.4,66.0,25.0,25.0,21.0,5.0,5.0,False,False,True
2023-07-20,17:00,2023-07-20 17:00:00,23.0,74.0,86.0,Moderate rain at times,299,29.0,W,1002.0,0.6,64.0,25.0,25.0,21.0,5.0,8.0,False,False,True
2023-07-20,18:00,2023-07-20 18:00:00,23.0,74.0,86.0,Patchy rain possible,176,30.0,W,1003.0,0.2,61.0,25.0,25.0,21.0,1.0,10.0,False,False,True
2023-07-20,19:00,2023-07-20 19:00:00,23.0,73.0,86.0,Moderate rain at times,299,25.0,W,1005.0,0.6,59.0,25.0,25.0,21.0,1.0,10.0,False,False,True
2023-07-20,20:00,2023-07-20 20:00:00,23.0,73.0,85.0,Patchy rain possible,176,30.0,W,1005.0,0.2,52.0,25.0,25.0,20.0,1.0,10.0,False,False,True
2023-07-20,21:00,2023-07-20 21:00:00,23.0,73.0,84.0,Moderate rain at times,299,30.0,W,1005.0,0.8,84.0,25.0,25.0,20.0,1.0,10.0,False,False,True
2023-07-20,22:00,2023-07-20 22:00:00,23.0,73.0,85.0,Heavy rain at times,305,30.0,W,1006.0,1.5,80.0,25.0,25.0,20.0,1.0,10.0,False,False,True
2023-07-20,23:00,2023-07-20 23:00:00,22.0,72.0,85.0,Heavy rain at times,305,25.0,W,1006.0,1.4,52.0,25.0,25.0,20.0,1.0,10.0,False,False,True
2023-07-21,00:00,2023-07-21 00:00:00,22.0,72.0,92.0,Moderate or heavy rain shower,356,29.0,W,1004.0,4.4,100.0,25.0,25.0,21.0,1.0,9.0,False,False,True
2023-07-21,01:00,2023-07-21 01:00:00,22.0,72.0,91.0,Moderate or heavy rain shower,356,29.0,W,1003.0,5.0,100.0,25.0,25.0,21.0,1.0,10.0,False,False,True
2023-07-21,02:00,2023-07-21 02:00:00,22.0,71.0,91.0,Moderate or heavy rain shower,356,27.0,WNW,1003.0,2.7,100.0,22.0,24.0,20.0,1.0,9.0,False,False,True
2023-07-21,03:00,2023-07-21 03:00:00,22.0,71.0,91.0,Moderate or heavy rain shower,356,27.0,W,1003.0,2.6,100.0,22.0,24.0,20.0,1.0,10.0,False,False,True
2023-07-21,04:00,2023-07-21 04:00:00,22.0,72.0,92.0,Moderate or heavy rain shower,356,25.0,W,1003.0,2.8,100.0,25.0,25.0,21.0,1.0,10.0,False,False,True
2023-07-21,05:00,2023-07-21 05:00:00,22.0,72.0,91.0,Moderate or heavy rain shower,356,27.0,W,1003.0,2.5,100.0,25.0,25.0,21.0,1.0,7.0,False,False,True
2023-07-21,06:00,2023-07-21 06:00:00,22.0,72.0,90.0,Moderate or heavy rain shower,356,27.0,W,1004.0,1.6,100.0,25.0,25.0,21.0,5.0,10.0,False,False,True
2023-07-21,07:00,2023-07-21 07:00:00,23.0,73.0,90.0,Patchy rain possible,176,26.0,W,1004.0,0.1,100.0,25.0,25.0,21.0,5.0,10.0,False,False,True
2023-07-21,08:00,2023-07-21 08:00:00,23.0,74.0,88.0,Patchy rain possible,176,26.0,W,1005.0,0.1,100.0,25.0,25.0,21.0,5.0,10.0,False,False,True
2023-07-21,09:00,2023-07-21 09:00:00,24.0,75.0,88.0,Patchy rain possible,176,27.0,W,1005.0,0.2,100.0,26.0,26.0,21.0,5.0,10.0,False,False,True
2023-07-21,10:00,2023-07-21 10:00:00,24.0,76.0,88.0,Patchy rain possible,176,25.0,W,1006.0,0.2,100.0,27.0,27.0,22.0,5.0,10.0,False,False,True
2023-07-21,11:00,2023-07-21 11:00:00,24.0,76.0,89.0,Moderate or heavy rain shower,356,25.0,W,1005.0,2.1,100.0,27.0,27.0,22.0,5.0,10.0,False,False,True
2023-07-21,12:00,2023-07-21 12:00:00,25.0,76.0,88.0,Moderate rain at times,299,27.0,W,1005.0,0.7,100.0,27.0,27.0,22.0,5.0,10.0,False,False,True
2023-07-21,13:00,2023-07-21 13:00:00,25.0,77.0,88.0,Patchy rain possible,176,27.0,W,1004.0,0.2,100.0,27.0,27.0,22.0,5.0,10.0,False,False,True
2023-07-21,14:00,2023-07-21 14:00:00,25.0,77.0,88.0,Overcast,122,27.0,W,1004.0,0.0,100.0,28.0,28.0,22.0,6.0,10.0,False,True,False
2023-07-21,15:00,2023-07-21 15:00:00,25.0,78.0,88.0,Patchy rain possible,176,24.0,W,1002.0,0.1,100.0,28.0,28.0,22.0,6.0,10.0,False,False,True
2023-07-21,16:00,2023-07-21 16:00:00,25.0,76.0,88.0,Moderate rain at times,299,24.0,W,1003.0,0.5,100.0,27.0,27.0,22.0,5.0,10.0,False,False,True
2023-07-21,17:00,2023-07-21 17:00:00,24.0,76.0,87.0,Moderate rain at times,299,24.0,W,1003.0,0.5,93.0,27.0,27.0,22.0,5.0,10.0,False,False,True
2023-07-21,18:00,2023-07-21 18:00:00,24.0,75.0,88.0,Patchy rain possible,176,26.0,W,1004.0,0.3,95.0,26.0,26.0,22.0,1.0,10.0,False,False,True
2023-07-21,19:00,2023-07-21 19:00:00,24.0,74.0,89.0,Patchy rain possible,176,24.0,W,1005.0,0.1,100.0,26.0,26.0,22.0,1.0,10.0,False,False,True
2023-07-21,20:00,2023-07-21 20:00:00,23.0,74.0,90.0,Patchy rain possible,176,28.0,W,1005.0,0.1,100.0,26.0,26.0,21.0,1.0,10.0,False,False,True
2023-07-21,21:00,2023-07-21 21:00:00,23.0,74.0,90.0,Overcast,122,30.0,W,1005.0,0.0,100.0,25.0,25.0,21.0,1.0,10.0,False,True,False
2023-07-21,22:00,2023-07-21 22:00:00,23.0,74.0,89.0,Overcast,122,28.0,W,1006.0,0.0,100.0,25.0,25.0,21.0,1.0,10.0,False,True,False
2023-07-21,23:00,2023-07-21 23:00:00,23.0,73.0,89.0,Overcast,122,26.0,W,1005.0,0.0,100.0,25.0,25.0,21.0,1.0,10.0,False,True,False
2023-07-22,00:00,2023-07-22 00:00:00,23.0,73.0,90.0,Overcast,122,28.0,W,1005.0,0.0,100.0,25.0,25.0,21.0,1.0,10.0,False,True,False
2023-07-22,01:00,2023-07-22 01:00:00,22.0,72.0,89.0,Overcast,122,29.0,W,1004.0,0.0,100.0,25.0,25.0,20.0,1.0,10.0,False,True,False
2023-07-22,02:00,2023-07-22 02:00:00,22.0,72.0,89.0,Patchy rain possible,176,30.0,W,1004.0,0.1,100.0,25.0,25.0,20.0,1.0,10.0,False,False,True
2023-07-22,03:00,2023-07-22 03:00:00,22.0,72.0,88.0,Patchy rain possible,176,31.0,W,1004.0,0.1,100.0,25.0,25.0,20.0,1.0,10.0,False,False,True
2023-07-22,04:00,2023-07-22 04:00:00,22.0,72.0,88.0,Overcast,122,27.0,W,1004.0,0.0,100.0,25.0,25.0,20.0,1.0,10.0,False,True,False
2023-07-22,05:00,2023-07-22 05:00:00,22.0,72.0,87.0,Overcast,122,27.0,W,1004.0,0.0,100.0,25.0,25.0,20.0,1.0,10.0,False,True,False
2023-07-22,06:00,2023-07-22 06:00:00,22.0,72.0,87.0,Patchy rain possible,176,26.0,W,1005.0,0.4,100.0,25.0,25.0,20.0,5.0,10.0,False,False,True
2023-07-22,07:00,2023-07-22 07:00:00,22.0,72.0,87.0,Patchy rain possible,176,27.0,W,1005.0,0.1,100.0,25.0,25.0,20.0,5.0,10.0,False,False,True
2023-07-22,08:00,2023-07-22 08:00:00,23.0,73.0,86.0,Overcast,122,30.0,W,1006.0,0.0,100.0,25.0,25.0,20.0,5.0,10.0,False,True,False
2023-07-22,09:00,2023-07-22 09:00:00,23.0,74.0,83.0,Patchy rain possible,176,30.0,W,1006.0,0.1,94.0,25.0,25.0,20.0,5.0,10.0,False,False,True
2023-07-22,10:00,2023-07-22 10:00:00,24.0,76.0,81.0,Patchy rain possible,176,29.0,W,1006.0,0.1,100.0,27.0,27.0,20.0,5.0,10.0,False,False,True
2023-07-22,11:00,2023-07-22 11:00:00,25.0,77.0,81.0,Patchy rain possible,176,29.0,W,1006.0,0.1,100.0,27.0,27.0,21.0,6.0,10.0,False,False,True
2023-07-22,12:00,2023-07-22 12:00:00,26.0,78.0,81.0,Overcast,122,27.0,W,1005.0,0.0,93.0,28.0,28.0,21.0,6.0,10.0,False,True,False
2023-07-22,13:00,2023-07-22 13:00:00,26.0,79.0,80.0,Patchy rain possible,176,26.0,W,1005.0,0.1,81.0,28.0,28.0,21.0,6.0,10.0,False,False,True
2023-07-22,14:00,2023-07-22 14:00:00,26.0,79.0,80.0,Patchy rain possible,176,24.0,W,1004.0,0.1,95.0,29.0,29.0,22.0,6.0,10.0,False,False,True
2023-07-22,15:00,2023-07-22 15:00:00,26.0,78.0,80.0,Patchy rain possible,176,23.0,W,1004.0,0.2,100.0,28.0,28.0,22.0,6.0,10.0,False,False,True
2023-07-22,16:00,2023-07-22 16:00:00,25.0,78.0,79.0,Overcast,122,24.0,WSW,1004.0,0.0,100.0,27.0,27.0,21.0,6.0,10.0,False,True,False
2023-07-22,17:00,2023-07-22 17:00:00,25.0,78.0,79.0,Patchy rain possible,176,23.0,WSW,1004.0,0.2,100.0,27.0,27.0,21.0,6.0,10.0,False,False,True
2023-07-22,18:00,2023-07-22 18:00:00,25.0,78.0,79.0,Moderate rain at times,299,19.0,WSW,1005.0,0.9,65.0,27.0,27.0,21.0,1.0,10.0,False,False,True
2023-07-22,19:00,2023-07-22 19:00:00,25.0,77.0,77.0,Cloudy,119,23.0,WSW,1006.0,0.0,80.0,27.0,27.0,21.0,1.0,10.0,False,True,False
2023-07-22,20:00,2023-07-22 20:00:00,24.0,76.0,77.0,Cloudy,119,20.0,WSW,1006.0,0.0,72.0,26.0,26.0,20.0,1.0,10.0,False,True,False
2023-07-22,21:00,2023-07-22 21:00:00,24.0,75.0,79.0,Partly cloudy,116,20.0,WSW,1007.0,0.0,33.0,26.0,26.0,20.0,1.0,10.0,False,True,False
2023-07-22,22:00,2023-07-22 22:00:00,24.0,75.0,80.0,Partly cloudy,116,24.0,WSW,1007.0,0.0,45.0,26.0,26.0,20.0,1.0,10.0,False,True,False
2023-07-22,23:00,2023-07-22 23:00:00,23.0,74.0,82.0,Partly cloudy,116,25.0,WSW,1007.0,0.0,58.0,25.0,25.0,20.0,1.0,10.0,False,True,False
2023-07-23,00:00,2023-07-23 00:00:00,23.0,74.0,83.0,Overcast,122,26.0,WSW,1007.0,0.0,88.0,25.0,25.0,20.0,1.0,10.0,False,True,False
2023-07-23,01:00,2023-07-23 01:00:00,23.0,74.0,83.0,Cloudy,119,26.0,WSW,1006.0,0.0,81.0,25.0,25.0,20.0,1.0,10.0,False,True,False
2023-07-23,02:00,2023-07-23 02:00:00,23.0,73.0,85.0,Patchy rain possible,176,26.0,WSW,1006.0,0.1,84.0,25.0,25.0,20.0,1.0,10.0,False,False,True
2023-07-23,03:00,2023-07-23 03:00:00,23.0,73.0,85.0,Overcast,122,22.0,WSW,1006.0,0.0,89.0,25.0,25.0,20.0,1.0,10.0,False,True,False
2023-07-23,04:00,2023-07-23 04:00:00,23.0,73.0,85.0,Overcast,122,24.0,WSW,1006.0,0.0,92.0,25.0,25.0,20.0,1.0,10.0,False,True,False
2023-07-23,05:00,2023-07-23 05:00:00,23.0,73.0,85.0,Overcast,122,23.0,WSW,1007.0,0.0,94.0,25.0,25.0,20.0,1.0,10.0,False,True,False
2023-07-23,06:00,2023-07-23 06:00:00,23.0,73.0,85.0,Patchy rain possible,176,22.0,WSW,1007.0,0.4,89.0,25.0,25.0,20.0,5.0,10.0,False,False,True
2023-07-23,07:00,2023-07-23 07:00:00,23.0,74.0,85.0,Patchy rain possible,176,20.0,WSW,1008.0,0.1,76.0,25.0,25.0,20.0,5.0,10.0,False,False,True
2023-07-23,08:00,2023-07-23 08:00:00,24.0,76.0,82.0,Patchy rain possible,176,22.0,WSW,1008.0,0.1,71.0,26.0,26.0,21.0,5.0,10.0,False,False,True
2023-07-23,09:00,2023-07-23 09:00:00,25.0,77.0,76.0,Partly cloudy,116,25.0,WSW,1008.0,0.0,53.0,27.0,27.0,21.0,7.0,10.0,False,True,False
2023-07-23,10:00,2023-07-23 10:00:00,25.0,78.0,74.0,Patchy rain possible,176,26.0,WSW,1008.0,0.1,64.0,27.0,27.0,21.0,6.0,10.0,False,False,True
2023-07-23,11:00,2023-07-23 11:00:00,26.0,80.0,70.0,Patchy rain possible,176,25.0,W,1008.0,0.1,98.0,28.0,28.0,22.0,6.0,10.0,False,False,True
2023-07-23,12:00,2023-07-23 12:00:00,27.0,81.0,66.0,Patchy rain possible,176,22.0,W,1006.0,0.1,99.0,29.0,29.0,22.0,6.0,10.0,False,False,True
2023-07-23,13:00,2023-07-23 13:00:00,27.0,81.0,61.0,Patchy rain possible,176,24.0,W,1005.0,0.2,74.0,29.0,29.0,22.0,6.0,10.0,False,False,True
2023-07-23,14:00,2023-07-23 14:00:00,27.0,80.0,61.0,Moderate or heavy rain shower,356,23.0,W,1005.0,6.6,76.0,29.0,29.0,22.0,6.0,10.0,False,False,True
2023-07-23,15:00,2023-07-23 15:00:00,27.0,80.0,63.0,Heavy rain at times,305,25.0,W,1004.0,1.1,76.0,29.0,29.0,22.0,6.0,10.0,False,False,True
2023-07-23,16:00,2023-07-23 16:00:00,27.0,80.0,69.0,Patchy rain possible,176,25.0,W,1005.0,0.3,100.0,29.0,29.0,22.0,6.0,10.0,False,False,True
2023-07-23,17:00,2023-07-23 17:00:00,26.0,79.0,70.0,Patchy rain possible,176,25.0,W,1005.0,0.2,100.0,28.0,28.0,21.0,6.0,10.0,False,False,True
2023-07-23,18:00,2023-07-23 18:00:00,26.0,78.0,73.0,Patchy rain possible,176,20.0,W,1006.0,0.2,100.0,28.0,28.0,21.0,1.0,10.0,False,False,True
2023-07-23,19:00,2023-07-23 19:00:00,25.0,78.0,74.0,Moderate rain at times,299,21.0,W,1007.0,0.5,100.0,27.0,27.0,20.0,1.0,10.0,False,False,True
2023-07-23,20:00,2023-07-23 20:00:00,25.0,77.0,75.0,Patchy rain possible,176,25.0,W,1007.0,0.1,100.0,27.0,27.0,20.0,1.0,10.0,False,False,True
2023-07-23,21:00,2023-07-23 21:00:00,25.0,76.0,77.0,Patchy rain possible,176,26.0,W,1008.0,0.1,100.0,27.0,27.0,20.0,1.0,10.0,False,False,True
2023-07-23,22:00,2023-07-23 22:00:00,24.0,76.0,79.0,Patchy rain possible,176,26.0,W,1008.0,0.1,61.0,26.0,26.0,21.0,1.0,10.0,False,False,True
2023-07-23,23:00,2023-07-23 23:00:00,23.0,73.0,84.0,Patchy rain possible,176,24.0,W,1008.0,0.2,86.0,25.0,25.0,21.0,1.0,10.0,False,False,True
2023-07-24,00:00,2023-07-24 00:00:00,23.0,73.0,95.0,Patchy rain possible,176,27.0,WSW,1006.0,0.1,100.0,25.0,25.0,21.0,1.0,7.0,False,False,True
2023-07-24,01:00,2023-07-24 01:00:00,22.0,72.0,94.0,Patchy rain possible,176,25.0,WSW,1005.0,0.1,100.0,25.0,25.0,21.0,1.0,7.0,False,False,True
2023-07-24,02:00,2023-07-24 02:00:00,22.0,72.0,93.0,Moderate or heavy rain shower,356,26.0,W,1005.0,1.5,100.0,25.0,25.0,21.0,1.0,5.0,False,False,True
2023-07-24,03:00,2023-07-24 03:00:00,22.0,72.0,93.0,Patchy rain possible,176,26.0,W,1004.0,0.1,100.0,25.0,25.0,21.0,1.0,7.0,False,False,True
2023-07-24,04:00,2023-07-24 04:00:00,22.0,71.0,93.0,Overcast,122,23.0,W,1005.0,0.0,100.0,22.0,24.0,21.0,1.0,7.0,False,True,False
2023-07-24,05:00,2023-07-24 05:00:00,22.0,71.0,92.0,Moderate or heavy rain shower,356,26.0,W,1005.0,2.1,100.0,22.0,24.0,20.0,1.0,5.0,False,False,True
2023-07-24,06:00,2023-07-24 06:00:00,22.0,72.0,92.0,Patchy rain possible,176,27.0,W,1006.0,0.3,100.0,25.0,25.0,21.0,5.0,7.0,False,False,True
2023-07-24,07:00,2023-07-24 07:00:00,23.0,74.0,94.0,Patchy rain possible,176,27.0,W,1006.0,0.1,100.0,26.0,26.0,21.0,5.0,7.0,False,False,True
2023-07-24,08:00,2023-07-24 08:00:00,24.0,75.0,93.0,Heavy rain at times,305,27.0,W,1006.0,1.5,100.0,26.0,26.0,22.0,5.0,5.0,False,False,True
2023-07-24,09:00,2023-07-24 09:00:00,25.0,76.0,94.0,Overcast,122,29.0,W,1007.0,0.0,100.0,27.0,27.0,22.0,5.0,7.0,False,True,False
2023-07-24,10:00,2023-07-24 10:00:00,25.0,77.0,93.0,Overcast,122,27.0,WSW,1007.0,0.0,100.0,28.0,28.0,21.0,6.0,7.0,False,True,False
2023-07-24,11:00,2023-07-24 11:00:00,25.0,77.0,94.0,Moderate or heavy rain shower,356,25.0,WSW,1006.0,2.6,100.0,28.0,28.0,21.0,6.0,5.0,False,False,True
2023-07-24,12:00,2023-07-24 12:00:00,25.0,78.0,93.0,Patchy rain possible,176,25.0,W,1005.0,0.1,100.0,28.0,28.0,22.0,6.0,7.0,False,False,True
2023-07-24,13:00,2023-07-24 13:00:00,25.0,77.0,93.0,Patchy rain possible,176,24.0,W,1005.0,0.1,100.0,28.0,28.0,22.0,6.0,7.0,False,False,True
2023-07-24,14:00,2023-07-24 14:00:00,25.0,76.0,94.0,Moderate or heavy rain shower,356,24.0,W,1004.0,2.0,100.0,27.0,27.0,22.0,5.0,5.0,False,False,True
2023-07-24,15:00,2023-07-24 15:00:00,24.0,76.0,95.0,Patchy rain possible,176,20.0,WSW,1004.0,0.3,100.0,27.0,27.0,22.0,5.0,7.0,False,False,True
2023-07-24,16:00,2023-07-24 16:00:00,24.0,74.0,95.0,Patchy rain possible,176,18.0,W,1004.0,0.4,100.0,26.0,26.0,22.0,5.0,7.0,False,False,True
2023-07-24,17:00,2023-07-24 17:00:00,23.0,74.0,94.0,Moderate or heavy rain shower,356,17.0,W,1004.0,3.4,100.0,25.0,25.0,22.0,5.0,5.0,False,False,True
2023-07-24,18:00,2023-07-24 18:00:00,23.0,73.0,95.0,Heavy rain at times,305,15.0,W,1005.0,1.1,100.0,25.0,25.0,22.0,1.0,7.0,False,False,True
2023-07-24,19:00,2023-07-24 19:00:00,22.0,72.0,96.0,Heavy rain at times,305,19.0,W,1005.0,1.4,100.0,25.0,25.0,22.0,1.0,7.0,False,False,True
2023-07-24,20:00,2023-07-24 20:00:00,22.0,72.0,95.0,Moderate or heavy rain shower,356,20.0,W,1006.0,3.2,100.0,25.0,25.0,21.0,1.0,5.0,False,False,True
2023-07-24,21:00,2023-07-24 21:00:00,22.0,72.0,93.0,Heavy rain at times,305,22.0,W,1006.0,1.1,100.0,25.0,25.0,21.0,1.0,7.0,False,False,True
2023-07-24,22:00,2023-07-24 22:00:00,22.0,72.0,92.0,Heavy rain at times,305,23.0,W,1007.0,1.4,100.0,25.0,25.0,21.0,1.0,7.0,False,False,True
2023-07-24,23:00,2023-07-24 23:00:00,22.0,72.0,93.0,Moderate or heavy rain shower,356,26.0,W,1006.0,2.6,100.0,25.0,25.0,21.0,1.0,5.0,False,False,True
2023-07-25,00:00,2023-07-25 00:00:00,22.0,72.0,92.0,Heavy rain at times,305,27.0,W,1005.0,1.4,100.0,25.0,25.0,21.0,1.0,10.0,False,False,True
2023-07-25,01:00,2023-07-25 01:00:00,22.0,72.0,91.0,Moderate or heavy rain shower,356,27.0,W,1004.0,2.2,100.0,25.0,25.0,21.0,1.0,10.0,False,False,True
2023-07-25,02:00,2023-07-25 02:00:00,22.0,72.0,93.0,Moderate or heavy rain shower,356,25.0,W,1004.0,2.6,100.0,25.0,25.0,21.0,1.0,10.0,False,False,True
2023-07-25,03:00,2023-07-25 03:00:00,22.0,72.0,92.0,Moderate or heavy rain shower,356,28.0,W,1004.0,2.1,100.0,25.0,25.0,21.0,1.0,10.0,False,False,True
2023-07-25,04:00,2023-07-25 04:00:00,22.0,72.0,92.0,Moderate or heavy rain shower,356,29.0,WNW,1004.0,2.1,100.0,25.0,25.0,21.0,1.0,10.0,False,False,True
2023-07-25,05:00,2023-07-25 05:00:00,22.0,72.0,93.0,Moderate or heavy rain shower,356,27.0,WNW,1005.0,1.8,100.0,25.0,25.0,21.0,1.0,7.0,False,False,True
2023-07-25,06:00,2023-07-25 06:00:00,22.0,72.0,93.0,Moderate or heavy rain shower,356,27.0,WNW,1005.0,1.8,100.0,25.0,25.0,21.0,5.0,10.0,False,False,True
2023-07-25,07:00,2023-07-25 07:00:00,23.0,73.0,93.0,Moderate or heavy rain shower,356,26.0,WNW,1006.0,1.7,100.0,25.0,25.0,21.0,5.0,10.0,False,False,True
2023-07-25,08:00,2023-07-25 08:00:00,23.0,73.0,93.0,Moderate rain at times,299,25.0,W,1007.0,0.7,100.0,25.0,25.0,22.0,5.0,9.0,False,False,True
2023-07-25,09:00,2023-07-25 09:00:00,24.0,74.0,93.0,Heavy rain at times,305,26.0,W,1007.0,1.1,100.0,26.0,26.0,22.0,5.0,10.0,False,False,True
2023-07-25,10:00,2023-07-25 10:00:00,24.0,75.0,92.0,Patchy rain possible,176,26.0,W,1007.0,0.1,100.0,26.0,26.0,22.0,5.0,10.0,False,False,True
2023-07-25,11:00,2023-07-25 11:00:00,24.0,76.0,92.0,Patchy rain possible,176,27.0,W,1007.0,0.1,100.0,27.0,27.0,22.0,5.0,7.0,False,False,True
2023-07-25,12:00,2023-07-25 12:00:00,25.0,77.0,90.0,Patchy rain possible,176,28.0,W,1006.0,0.1,100.0,27.0,27.0,22.0,6.0,10.0,False,False,True
2023-07-25,13:00,2023-07-25 13:00:00,25.0,77.0,88.0,Patchy rain possible,176,28.0,W,1005.0,0.1,100.0,28.0,28.0,22.0,6.0,10.0,False,False,True
2023-07-25,14:00,2023-07-25 14:00:00,24.0,76.0,89.0,Patchy rain possible,176,27.0,W,1005.0,0.4,100.0,27.0,27.0,22.0,5.0,10.0,False,False,True
2023-07-25,15:00,2023-07-25 15:00:00,24.0,76.0,91.0,Moderate or heavy rain shower,356,28.0,W,1004.0,5.7,100.0,27.0,27.0,22.0,5.0,10.0,False,False,True
2023-07-25,16:00,2023-07-25 16:00:00,24.0,75.0,91.0,Patchy rain possible,176,25.0,W,1004.0,0.1,100.0,26.0,26.0,22.0,5.0,10.0,False,False,True
2023-07-25,17:00,2023-07-25 17:00:00,24.0,74.0,90.0,Patchy rain possible,176,28.0,W,1004.0,0.3,100.0,26.0,26.0,22.0,5.0,10.0,False,False,True
2023-07-25,18:00,2023-07-25 18:00:00,23.0,74.0,91.0,Patchy rain possible,176,28.0,W,1005.0,0.3,100.0,26.0,26.0,22.0,1.0,10.0,False,False,True
2023-07-25,19:00,2023-07-25 19:00:00,23.0,73.0,92.0,Patchy rain possible,176,28.0,W,1006.0,0.3,100.0,25.0,25.0,22.0,1.0,10.0,False,False,True
2023-07-25,20:00,2023-07-25 20:00:00,23.0,73.0,92.0,Heavy rain at times,305,26.0,W,1006.0,1.1,100.0,25.0,25.0,21.0,1.0,10.0,False,False,True
2023-07-25,21:00,2023-07-25 21:00:00,23.0,73.0,93.0,Overcast,122,25.0,W,1007.0,0.0,100.0,25.0,25.0,21.0,1.0,10.0,False,True,False
2023-07-25,22:00,2023-07-25 22:00:00,23.0,73.0,94.0,Overcast,122,25.0,W,1007.0,0.0,100.0,25.0,25.0,21.0,1.0,10.0,False,True,False
2023-07-25,23:00,2023-07-25 23:00:00,22.0,72.0,94.0,Overcast,122,29.0,W,1006.0,0.0,100.0,25.0,25.0,21.0,1.0,7.0,False,True,False
2023-07-26,00:00,2023-07-26 00:00:00,22.0,72.0,94.0,Overcast,122,27.0,W,1005.0,0.0,100.0,25.0,25.0,21.0,1.0,10.0,False,True,False
2023-07-26,01:00,2023-07-26 01:00:00,22.0,72.0,95.0,Overcast,122,28.0,W,1005.0,0.0,100.0,25.0,25.0,21.0,1.0,10.0,False,True,False
2023-07-26,02:00,2023-07-26 02:00:00,22.0,72.0,95.0,Patchy rain possible,176,27.0,W,1004.0,0.1,100.0,25.0,25.0,21.0,1.0,10.0,False,False,True
2023-07-26,03:00,2023-07-26 03:00:00,22.0,72.0,95.0,Patchy rain possible,176,28.0,WNW,1004.0,0.1,100.0,25.0,25.0,21.0,1.0,10.0,False,False,True
2023-07-26,04:00,2023-07-26 04:00:00,22.0,72.0,93.0,Patchy rain possible,176,29.0,WNW,1004.0,0.3,100.0,25.0,25.0,21.0,1.0,10.0,False,False,True
2023-07-26,05:00,2023-07-26 05:00:00,22.0,72.0,92.0,Patchy rain possible,176,29.0,WNW,1005.0,0.4,100.0,25.0,25.0,21.0,1.0,7.0,False,False,True
2023-07-26,06:00,2023-07-26 06:00:00,23.0,73.0,91.0,Patchy rain possible,176,28.0,WNW,1006.0,0.4,100.0,25.0,25.0,21.0,5.0,10.0,False,False,True
2023-07-26,07:00,2023-07-26 07:00:00,23.0,74.0,90.0,Patchy rain possible,176,28.0,WNW,1006.0,0.2,100.0,25.0,25.0,21.0,5.0,10.0,False,False,True
2023-07-26,08:00,2023-07-26 08:00:00,24.0,75.0,87.0,Patchy rain possible,176,25.0,WNW,1007.0,0.1,100.0,26.0,26.0,21.0,5.0,10.0,False,False,True
2023-07-26,09:00,2023-07-26 09:00:00,24.0,76.0,85.0,Patchy rain possible,176,27.0,WNW,1007.0,0.2,100.0,26.0,26.0,21.0,5.0,10.0,False,False,True
2023-07-26,10:00,2023-07-26 10:00:00,25.0,76.0,83.0,Patchy rain possible,176,29.0,WNW,1006.0,0.2,100.0,27.0,27.0,22.0,5.0,10.0,False,False,True
